P_out, P_c, E,dE/dP, M, R
1.45E-11,453,1295.774447,1.663086732,1.936303693,10.702
9.53E-12,454,1297.437063,1.662145992,1.936449495,10.699
1.44E-11,455,1299.09874,1.661208519,1.936593771,10.697
9.74E-12,456,1300.759481,1.660274293,1.936736529,10.694
6.07E-12,457,1302.41929,1.659343296,1.936877781,10.693
1.06E-11,458,1304.078169,1.658415511,1.937017535,10.689
7.19E-12,459,1305.736122,1.657490918,1.9371564,10.688
1.31E-11,460,1307.393152,1.656569499,1.93729319,10.684
9.93E-12,461,1309.049262,1.655651236,1.937428513,10.682
6.39E-12,462,1310.704455,1.654736112,1.937562378,10.68
1.26E-11,463,1312.358735,1.653824109,1.937694795,10.677
8.24E-12,464,1314.012104,1.652915209,1.937825774,10.675
1.37E-11,465,1315.664566,1.652009395,1.937955324,10.672
1.21E-11,466,1317.316124,1.651106649,1.938084048,10.67
1.01E-11,467,1318.966781,1.650206955,1.938210768,10.668
8.10E-12,468,1320.616539,1.649310294,1.938336087,10.665
5.79E-12,469,1322.265402,1.648416651,1.938460015,10.663
1.26E-11,470,1323.913373,1.647526009,1.93858256,10.66
9.16E-12,471,1325.560455,1.646638351,1.938703732,10.658
7.87E-12,472,1327.206651,1.64575366,1.938823539,10.655
7.09E-12,473,1328.851964,1.644871919,1.93894199,10.653
6.97E-12,474,1330.496396,1.643993114,1.939059685,10.651
1.37E-11,475,1332.139951,1.643117227,1.939175452,10.648
1.06E-11,476,1333.782631,1.642244243,1.939289889,10.646
1.02E-11,477,1335.42444,1.641374146,1.939403007,10.644
9.55E-12,478,1337.065381,1.640506919,1.939514812,10.641
7.79E-12,479,1338.705455,1.639642548,1.939625313,10.639
7.82E-12,480,1340.344667,1.638781017,1.939734521,10.637
7.61E-12,481,1341.983018,1.637922309,1.939842441,10.634
6.48E-12,482,1343.620512,1.637066411,1.939949082,10.632
6.45E-12,483,1345.257152,1.636213307,1.940054454,10.629
6.83E-12,484,1346.89294,1.635362981,1.940158565,10.627
7.88E-12,485,1348.527879,1.634515419,1.940262005,10.625
7.11E-12,486,1350.161971,1.633670606,1.940363615,10.623
7.53E-12,487,1351.795221,1.632828527,1.940463988,10.62
6.99E-12,488,1353.427629,1.631989168,1.940563131,10.618
7.90E-12,489,1355.0592,1.631152513,1.940661053,10.616
8.75E-12,490,1356.689935,1.63031855,1.940757761,10.613
8.40E-12,491,1358.319838,1.629487262,1.940853262,10.611
9.63E-12,492,1359.948911,1.628658637,1.940947565,10.608
1.16E-11,493,1361.577156,1.62783266,1.941040678,10.606
1.34E-11,494,1363.204577,1.627009316,1.941132607,10.603
1.38E-11,495,1364.831176,1.626188593,1.94122336,10.601
6.45E-12,496,1366.456955,1.625370476,1.941312945,10.599
8.23E-12,497,1368.081918,1.624554952,1.94140137,10.597
8.66E-12,498,1369.706066,1.623742007,1.941488641,10.595
