P_out, P_c, E, dE/dP, M, R
6.46E-12,645,1553.053044,1.390622366,1.975878014,10.486
1.33E-11,646,1554.443326,1.389942459,1.975860529,10.483
8.43E-12,647,1555.832929,1.389264093,1.975842602,10.482
5.39E-12,648,1557.221855,1.388587264,1.975824235,10.481
1.33E-11,649,1558.610104,1.387911965,1.975805099,10.478
8.28E-12,650,1559.997679,1.38723819,1.97578586,10.476
5.43E-12,651,1561.384581,1.386565934,1.975766189,10.475
1.38E-11,652,1562.770812,1.38589519,1.975745756,10.472
1.08E-11,653,1564.156372,1.385225953,1.975725228,10.47
7.42E-12,654,1565.541264,1.384558218,1.975704274,10.469
1.34E-11,655,1566.925489,1.383891977,1.975682897,10.466
1.28E-11,656,1568.309049,1.383227226,1.97566077,10.464
8.90E-12,657,1569.691944,1.38256396,1.975638555,10.463
6.20E-12,658,1571.074177,1.381902171,1.975615924,10.462
6.07E-12,659,1572.455749,1.381241855,1.97559255,10.46
1.18E-11,660,1573.836661,1.380583006,1.975569094,10.457
9.90E-12,661,1575.216915,1.379925619,1.975545229,10.455
9.96E-12,662,1576.596513,1.379269687,1.975520629,10.453
7.41E-12,663,1577.975455,1.378615206,1.975495954,10.452
5.49E-12,664,1579.353744,1.37796217,1.975470875,10.451
5.68E-12,665,1580.73138,1.377310573,1.975445069,10.449
1.16E-11,666,1582.108366,1.37666041,1.975419193,10.446
1.04E-11,667,1583.484701,1.376011676,1.975392922,10.444
8.08E-12,668,1584.860389,1.375364366,1.975366257,10.443
8.73E-12,669,1586.235431,1.374718473,1.975338874,10.441
6.57E-12,670,1587.609827,1.374073993,1.975311429,10.439
5.17E-12,671,1588.983579,1.373430921,1.975283596,10.438
5.71E-12,672,1590.356689,1.37278925,1.975255053,10.436
5.52E-12,673,1591.729158,1.372148977,1.975226454,10.434
1.21E-11,674,1593.100987,1.371510095,1.975197473,10.431
1.38E-11,675,1594.472179,1.3708726,1.975167789,10.429
1.15E-11,676,1595.842733,1.370236486,1.975138055,10.428
1.14E-11,677,1597.212652,1.369601748,1.975107945,10.426
1.35E-11,678,1598.581937,1.368968382,1.975077139,10.424
1.09E-11,679,1599.950589,1.368336382,1.975046287,10.422
1.30E-11,680,1601.31861,1.367705743,1.975014741,10.42
1.13E-11,681,1602.686001,1.36707646,1.974983156,10.419
9.55E-12,682,1604.052764,1.366448528,1.974951205,10.417
1.17E-11,683,1605.418899,1.365821943,1.974918568,10.415
1.24E-11,684,1606.784408,1.365196698,1.974885896,10.413
1.12E-11,685,1608.149293,1.36457279,1.974852865,10.412
1.36E-11,686,1609.513554,1.363950214,1.974819154,10.409
1.24E-11,687,1610.877194,1.363328964,1.974785413,10.408
1.37E-11,688,1612.240212,1.362709036,1.974751319,10.406
6.28E-12,689,1613.602612,1.362090424,1.974716552,10.405
5.67E-12,690,1614.964394,1.361473125,1.974681759,10.403
7.45E-12,691,1616.325559,1.360857133,1.974646297,10.401
8.46E-12,692,1617.686108,1.360242444,1.974610813,10.399
7.86E-12,693,1619.046044,1.359629053,1.974574986,10.397
1.08E-11,694,1620.405367,1.359016956,1.974538496,10.395
1.06E-11,695,1621.764078,1.358406146,1.974501989,10.394
1.26E-11,696,1623.12218,1.357796621,1.974465144,10.392
1.41E-11,697,1624.479672,1.357188375,1.974427643,10.39
5.98E-12,698,1625.836557,1.356581404,1.97439013,10.389
8.47E-12,699,1627.192835,1.355975703,1.974351964,10.387
8.42E-12,700,1628.548509,1.355371268,1.974313789,10.385
1.04E-11,701,1629.903578,1.354768094,1.974275285,10.383
5.32E-12,702,1631.258045,1.354166177,1.974236136,10.382
6.63E-12,703,1632.611911,1.353565512,1.974196981,10.38
8.01E-12,704,1633.965177,1.352966094,1.974157184,10.378
1.03E-11,705,1635.317844,1.35236792,1.974117386,10.376
1.12E-11,706,1636.669913,1.351770984,1.974077268,10.375
5.74E-12,707,1638.021386,1.351175284,1.974036513,10.373
7.46E-12,708,1639.372264,1.350580813,1.973995762,10.371
1.18E-11,709,1640.722548,1.349987568,1.973954378,10.369
1.27E-11,710,1642.072239,1.349395544,1.973913,10.367
6.95E-12,711,1643.42134,1.348804738,1.973870992,10.366
9.54E-12,712,1644.769849,1.348215144,1.973828996,10.364
1.06E-11,713,1646.11777,1.347626759,1.97378669,10.362
5.98E-12,714,1647.465103,1.347039579,1.973743762,10.361
8.36E-12,715,1648.81185,1.346453598,1.973700847,10.359
1.12E-11,716,1650.158011,1.345868814,1.973657311,10.357
5.53E-12,717,1651.503588,1.345285221,1.973613794,10.356
7.91E-12,718,1652.848582,1.344702816,1.973569976,10.354
1.09E-11,719,1654.192994,1.344121594,1.973525544,10.352
5.52E-12,720,1655.536825,1.343541552,1.973481134,10.351
9.53E-12,721,1656.880077,1.342962685,1.973436112,10.349
1.14E-11,722,1658.222751,1.342384989,1.973391114,10.347
8.28E-12,723,1659.564848,1.341808461,1.973345509,10.345
1.06E-11,724,1660.906368,1.341233095,1.973299931,10.344
